divisionid~#~divisionname~#~amount~#~cgst~#~sgst~#~igst~#~filingmonth
69~#~Ramanagara Division~#~5228260.00~#~470456.00~#~470456.00~#~0.00~#~Sep-23
70~#~SG&EV~#~296.00~#~27.00~#~27.00~#~0.00~#~Apr-23
70~#~SG&EV~#~1906.00~#~172.00~#~172.00~#~0.00~#~Aug-23
70~#~SG&EV~#~296.00~#~27.00~#~27.00~#~0.00~#~Jul-23
70~#~SG&EV~#~339.00~#~31.00~#~31.00~#~0.00~#~Jun-23
70~#~SG&EV~#~1228.00~#~111.00~#~111.00~#~0.00~#~May-23
70~#~SG&EV~#~635.00~#~57.15~#~57.15~#~0.00~#~Nov-23
70~#~SG&EV~#~1017.00~#~91.53~#~91.53~#~0.00~#~Oct-23
70~#~SG&EV~#~890.00~#~80.00~#~80.00~#~0.00~#~Sep-23
71~#~Shivajinagar Division~#~13057440.00~#~1175791.00~#~1175791.00~#~0.00~#~Apr-23
71~#~Shivajinagar Division~#~14661721.00~#~1319981.00~#~1319981.00~#~0.00~#~Aug-23
71~#~Shivajinagar Division~#~20833665.00~#~1875434.00~#~1875434.00~#~0.00~#~Jul-23
71~#~Shivajinagar Division~#~17527129.00~#~1577721.00~#~1577721.00~#~0.00~#~Jun-23
71~#~Shivajinagar Division~#~21785693.00~#~1961406.00~#~1961406.00~#~0.00~#~May-23
71~#~Shivajinagar Division~#~17172151.00~#~1545493.59~#~1545493.59~#~0.00~#~Nov-23
71~#~Shivajinagar Division~#~18747598.00~#~1687283.82~#~1687283.82~#~0.00~#~Oct-23
71~#~Shivajinagar Division~#~19010657.00~#~1711365.00~#~1711365.00~#~0.00~#~Sep-23
72~#~Tiptur Division~#~2598199.00~#~234204.00~#~234204.00~#~0.00~#~Apr-23
72~#~Tiptur Division~#~2290960.00~#~206378.00~#~206378.00~#~0.00~#~Aug-23
72~#~Tiptur Division~#~3000073.00~#~270023.00~#~270023.00~#~0.00~#~Jul-23
72~#~Tiptur Division~#~2941754.04~#~264874.00~#~264874.00~#~0.00~#~Jun-23
72~#~Tiptur Division~#~1286322.00~#~116053.00~#~116053.00~#~0.00~#~May-23
72~#~Tiptur Division~#~3516888.00~#~316519.92~#~316519.92~#~0.00~#~Nov-23
72~#~Tiptur Division~#~1648539.00~#~148368.51~#~148368.51~#~0.00~#~Oct-23
72~#~Tiptur Division~#~3558954.00~#~320572.00~#~320572.00~#~0.00~#~Sep-23
74~#~Tumkur Division~#~7335530.00~#~661194.00~#~661194.00~#~0.00~#~Apr-23
74~#~Tumkur Division~#~7518843.00~#~677527.00~#~677527.00~#~0.00~#~Aug-23
74~#~Tumkur Division~#~6623590.00~#~597036.00~#~597036.00~#~0.00~#~Jul-23
74~#~Tumkur Division~#~5980756.66~#~538962.00~#~538962.00~#~0.00~#~Jun-23
74~#~Tumkur Division~#~8398331.00~#~756732.00~#~756732.00~#~0.00~#~May-23
74~#~Tumkur Division~#~7235956.02~#~651236.04~#~651236.04~#~0.00~#~Nov-23
74~#~Tumkur Division~#~6656948.00~#~599125.32~#~599125.32~#~0.00~#~Oct-23
74~#~Tumkur Division~#~5339399.00~#~481223.00~#~481223.00~#~0.00~#~Sep-23
75~#~Vidhanasoudha Division~#~3840179.00~#~345747.00~#~345747.00~#~0.00~#~Apr-23
75~#~Vidhanasoudha Division~#~4009214.00~#~360911.00~#~360911.00~#~0.00~#~Aug-23
75~#~Vidhanasoudha Division~#~3434092.00~#~309132.00~#~309132.00~#~0.00~#~Jul-23
75~#~Vidhanasoudha Division~#~2584121.00~#~232597.00~#~232597.00~#~0.00~#~Jun-23
75~#~Vidhanasoudha Division~#~4281177.00~#~385426.00~#~385426.00~#~0.00~#~May-23
75~#~Vidhanasoudha Division~#~2280090.00~#~205208.10~#~205208.10~#~0.00~#~Nov-23
75~#~Vidhanasoudha Division~#~2250664.11~#~202559.77~#~202559.77~#~0.00~#~Oct-23
75~#~Vidhanasoudha Division~#~2677315.00~#~241060.00~#~241060.00~#~0.00~#~Sep-23
76~#~White field~#~15533025.97~#~1398310.00~#~1398310.00~#~0.00~#~Aug-23
76~#~White field~#~21104674.00~#~1899702.00~#~1899702.00~#~0.00~#~Jul-23
76~#~White field~#~18407920.17~#~1657034.00~#~1657034.00~#~0.00~#~Jun-23
